"Date","Price","Open","High","Low","Vol.","Change %"
"03/31/2020","1,424.23","1,468.71","1,480.45","1,425.34","","-2.96%"
"03/30/2020","1,467.61","1,457.82","1,475.40","1,450.66","","0.63%"
"03/27/2020","1,458.40","1,478.62","1,489.26","1,449.59","","-1.23%"
"03/26/2020","1,476.60","1,486.38","1,496.98","1,461.24","","-0.50%"
"03/25/2020","1,483.97","1,508.75","1,521.21","1,466.37","","-0.89%"
"03/24/2020","1,497.34","1,448.61","1,522.79","1,445.16","","3.38%"
"03/23/2020","1,448.32","1,400.76","1,452.37","1,382.67","","3.42%"
"03/20/2020","1,400.49","1,376.50","1,413.68","1,369.95","","1.78%"
"03/19/2020","1,375.97","1,361.71","1,388.26","1,344.40","","1.09%"
"03/18/2020","1,361.19","1,390.11","1,403.80","1,351.29","","-2.05%"
"03/17/2020","1,389.71","1,354.21","1,415.13","1,321.94","","2.67%"
"03/16/2020","1,353.60","1,379.97","1,407.86","1,300.57","","-1.68%"
"03/13/2020","1,376.76","1,410.20","1,438.00","1,361.53","","-2.32%"
"03/12/2020","1,409.50","1,450.88","1,465.05","1,396.83","","-2.81%"
"03/11/2020","1,450.18","1,462.21","1,474.00","1,447.98","","-0.79%"
"03/10/2020","1,461.70","1,467.91","1,470.44","1,452.30","","-0.36%"
"03/09/2020","1,467.01","1,482.68","1,498.62","1,453.46","","-1.08%"
"03/06/2020","1,482.99","1,487.74","1,496.63","1,457.96","","-0.29%"
"03/05/2020","1,487.28","1,469.86","1,494.79","1,467.95","","1.23%"
"03/04/2020","1,469.24","1,468.57","1,482.68","1,462.92","","0.09%"
"03/03/2020","1,467.86","1,427.78","1,477.80","1,424.73","","2.85%"
"03/02/2020","1,427.19","1,440.63","1,454.04","1,422.27","","-0.68%"
"02/28/2020","1,437.01","1,495.10","1,499.45","1,424.40","","-3.85%"
"02/27/2020","1,494.59","1,507.60","1,515.36","1,487.81","","-0.85%"
"02/26/2020","1,507.39","1,502.61","1,519.81","1,497.04","","0.36%"
"02/25/2020","1,501.97","1,528.71","1,529.75","1,496.85","","-1.72%"
"02/24/2020","1,528.30","1,516.19","1,560.95","1,515.22","","0.88%"
"02/21/2020","1,515.00","1,501.72","1,522.59","1,500.36","","0.91%"
"02/20/2020","1,501.30","1,491.37","1,505.50","1,485.51","","0.70%"
"02/19/2020","1,490.82","1,483.99","1,493.71","1,481.18","","0.49%"
"02/18/2020","1,483.55","1,458.85","1,485.69","1,458.78","","1.70%"
"02/17/2020","1,458.71","1,462.99","1,464.47","1,456.09","","-0.25%"
"02/14/2020","1,462.36","1,453.95","1,463.59","1,451.58","","0.62%"
"02/13/2020","1,453.41","1,440.10","1,455.82","1,439.62","","0.95%"
"02/12/2020","1,439.70","1,436.30","1,442.65","1,429.91","","0.27%"
"02/11/2020","1,435.77","1,440.88","1,444.42","1,431.22","","-0.32%"
"02/10/2020","1,440.40","1,433.92","1,445.36","1,431.69","","0.44%"
"02/07/2020","1,434.10","1,426.48","1,437.40","1,423.28","","0.53%"
"02/06/2020","1,426.47","1,414.63","1,428.03","1,411.77","","0.87%"
"02/05/2020","1,414.16","1,406.06","1,417.71","1,403.48","","0.60%"
"02/04/2020","1,405.67","1,425.74","1,427.90","1,403.22","","-1.37%"
"02/03/2020","1,425.14","1,433.65","1,435.46","1,421.16","","-0.54%"
"01/31/2020","1,432.91","1,427.05","1,435.60","1,423.86","","0.45%"
"01/30/2020","1,426.51","1,432.24","1,437.80","1,425.57","","-0.35%"
"01/29/2020","1,431.49","1,422.20","1,434.28","1,418.97","","0.70%"
"01/28/2020","1,421.59","1,435.67","1,436.92","1,420.41","","-0.95%"
"01/27/2020","1,435.28","1,425.15","1,438.71","1,422.82","","0.78%"
"01/24/2020","1,424.11","1,413.77","1,429.39","1,408.69","","0.76%"
"01/23/2020","1,413.31","1,405.29","1,419.59","1,399.00","","0.61%"
"01/22/2020","1,404.70","1,405.92","1,407.45","1,398.43","","-0.05%"
"01/21/2020","1,405.40","1,409.88","1,414.25","1,391.90","","-0.29%"
"01/20/2020","1,409.48","1,403.34","1,411.22","1,402.83","","0.46%"
"01/17/2020","1,402.99","1,394.08","1,407.85","1,391.09","","0.68%"
"01/16/2020","1,393.54","1,395.66","1,396.91","1,390.44","","-0.12%"
"01/15/2020","1,395.19","1,389.49","1,397.39","1,388.42","","0.44%"
"01/14/2020","1,389.01","1,390.14","1,391.98","1,379.04","","-0.05%"
"01/13/2020","1,389.66","1,404.30","1,405.89","1,389.41","","-1.04%"
"01/10/2020","1,404.21","1,397.79","1,405.67","1,391.05","","0.47%"
"01/09/2020","1,397.62","1,401.57","1,404.63","1,385.92","","-0.22%"
"01/08/2020","1,400.69","1,411.70","1,443.46","1,397.09","","-0.74%"
"01/07/2020","1,411.17","1,398.68","1,415.08","1,389.47","","0.94%"
"01/06/2020","1,398.09","1,389.38","1,415.49","1,389.00","","0.60%"
"01/03/2020","1,389.77","1,368.73","1,394.77","1,367.56","","1.57%"
"01/02/2020","1,368.35","1,353.28","1,370.57","1,351.62","","1.16%"
"01/01/2020","1,352.68","1,353.31","1,354.13","1,351.95","","-0.01%"
"12/31/2019","1,352.78","1,353.04","1,361.33","1,350.73","","0.01%"
"12/30/2019","1,352.59","1,351.82","1,354.52","1,348.74","","0.10%"
"12/27/2019","1,351.24","1,361.84","1,362.14","1,351.03","","-0.73%"
"12/26/2019","1,361.18","1,352.04","1,363.40","1,350.16","","0.76%"
"12/25/2019","1,350.94","1,352.30","1,354.06","1,350.03","","-0.05%"
"12/24/2019","1,351.62","1,339.63","1,353.69","1,338.33","","0.92%"
"12/23/2019","1,339.28","1,334.00","1,340.42","1,333.49","","0.40%"
"12/20/2019","1,333.89","1,329.73","1,335.93","1,327.53","","0.34%"
"12/19/2019","1,329.40","1,327.77","1,332.06","1,322.60","","0.16%"
"12/18/2019","1,327.30","1,323.98","1,329.80","1,322.77","","0.28%"
"12/17/2019","1,323.64","1,324.64","1,329.25","1,321.55","","-0.02%"
"12/16/2019","1,323.88","1,326.93","1,327.99","1,322.39","","-0.20%"
"12/13/2019","1,326.58","1,320.52","1,329.23","1,307.18","","0.49%"
"12/12/2019","1,320.16","1,325.07","1,334.85","1,316.32","","-0.35%"
"12/11/2019","1,324.74","1,320.32","1,327.85","1,318.80","","0.37%"
"12/10/2019","1,319.86","1,321.13","1,326.35","1,318.32","","-0.06%"
"12/09/2019","1,320.62","1,320.51","1,323.52","1,318.94","","0.08%"
"12/06/2019","1,319.51","1,329.37","1,334.26","1,318.54","","-0.72%"
"12/05/2019","1,329.04","1,330.84","1,334.38","1,327.56","","-0.11%"
"12/04/2019","1,330.49","1,333.24","1,340.63","1,326.31","","-0.17%"
"12/03/2019","1,332.73","1,319.98","1,337.39","1,317.67","","1.00%"
"12/02/2019","1,319.56","1,331.47","1,331.49","1,318.53","","-0.83%"
"11/29/2019","1,330.59","1,324.74","1,331.35","1,321.42","","0.48%"
"11/28/2019","1,324.21","1,322.23","1,325.08","1,320.96","","0.19%"
"11/27/2019","1,321.73","1,326.13","1,327.50","1,320.71","","-0.29%"
"11/26/2019","1,325.52","1,321.24","1,327.18","1,317.45","","0.35%"
"11/25/2019","1,320.94","1,326.46","1,327.73","1,320.16","","-0.38%"
"11/22/2019","1,325.99","1,324.26","1,332.53","1,321.21","","0.15%"
"11/21/2019","1,324.03","1,328.88","1,332.60","1,321.08","","-0.36%"
"11/20/2019","1,328.79","1,329.18","1,337.24","1,324.29","","0.00%"
"11/19/2019","1,328.85","1,329.03","1,332.94","1,322.90","","0.01%"
"11/18/2019","1,328.70","1,327.70","1,331.10","1,316.70","","0.11%"
"11/15/2019","1,327.23","1,334.76","1,335.15","1,325.86","","-0.53%"
"11/14/2019","1,334.29","1,329.64","1,338.56","1,327.44","","0.40%"
"11/13/2019","1,328.94","1,322.96","1,333.02","1,322.05","","0.48%"
"11/12/2019","1,322.55","1,319.56","1,326.39","1,312.45","","0.26%"
"11/11/2019","1,319.15","1,323.41","1,329.80","1,312.30","","-0.30%"
"11/08/2019","1,323.18","1,329.02","1,333.01","1,320.01","","-0.40%"
"11/07/2019","1,328.55","1,346.84","1,349.56","1,322.87","","-1.36%"
"11/06/2019","1,346.87","1,339.75","1,349.49","1,338.19","","0.55%"
"11/05/2019","1,339.51","1,356.57","1,357.28","1,337.05","","-1.21%"
"11/04/2019","1,355.98","1,356.28","1,357.98","1,350.27","","0.02%"
"11/01/2019","1,355.65","1,356.68","1,357.84","1,349.94","","-0.04%"
"10/31/2019","1,356.25","1,341.29","1,359.79","1,338.67","","1.13%"
"10/30/2019","1,341.08","1,338.85","1,345.55","1,335.79","","0.19%"
"10/29/2019","1,338.52","1,344.61","1,349.25","1,336.84","","-0.42%"
"10/28/2019","1,344.15","1,357.82","1,360.32","1,342.72","","-0.98%"
"10/25/2019","1,357.43","1,354.44","1,367.28","1,351.74","","0.25%"
"10/24/2019","1,354.09","1,340.45","1,354.66","1,333.32","","1.04%"
"10/23/2019","1,340.10","1,337.30","1,345.82","1,336.49","","0.23%"
"10/22/2019","1,336.96","1,331.38","1,338.62","1,328.02","","0.46%"
"10/21/2019","1,330.90","1,337.25","1,340.21","1,329.29","","-0.18%"
"10/18/2019","1,333.30","1,341.08","1,343.21","1,333.55","","-0.55%"
"10/17/2019","1,340.73","1,345.77","1,347.94","1,331.92","","-0.34%"
"10/16/2019","1,345.30","1,342.45","1,351.01","1,337.70","","0.25%"
"10/15/2019","1,341.97","1,353.89","1,360.00","1,338.20","","-0.86%"
"10/14/2019","1,353.67","1,349.02","1,357.73","1,344.19","","0.42%"
"10/11/2019","1,348.02","1,357.32","1,365.47","1,333.73","","-0.65%"
"10/10/2019","1,356.84","1,372.28","1,381.17","1,353.83","","-1.09%"
"10/09/2019","1,371.80","1,374.17","1,377.49","1,366.15","","-0.14%"
"10/08/2019","1,373.75","1,361.23","1,375.66","1,355.33","","0.95%"
"10/07/2019","1,360.87","1,370.81","1,374.11","1,357.73","","-0.67%"
"10/04/2019","1,370.08","1,372.52","1,378.26","1,365.21","","-0.14%"
"10/03/2019","1,372.04","1,368.69","1,381.55","1,365.65","","0.27%"
"10/02/2019","1,368.33","1,353.16","1,373.20","1,348.97","","1.16%"
"10/01/2019","1,352.68","1,350.83","1,360.34","1,339.83","","0.17%"
"09/30/2019","1,350.35","1,368.32","1,370.95","1,343.59","","-1.30%"
"09/27/2019","1,368.09","1,377.90","1,381.56","1,360.31","","-0.69%"
"09/26/2019","1,377.55","1,374.32","1,382.37","1,371.41","","0.28%"
"09/25/2019","1,373.65","1,390.11","1,394.93","1,372.08","","-1.14%"
"09/24/2019","1,389.50","1,384.67","1,394.39","1,378.26","","0.36%"
"09/23/2019","1,384.45","1,377.23","1,388.85","1,371.82","","0.59%"
"09/20/2019","1,376.28","1,357.67","1,376.99","1,356.07","","1.39%"
"09/19/2019","1,357.36","1,354.52","1,359.87","1,350.44","","0.23%"
"09/18/2019","1,354.31","1,355.87","1,366.22","1,346.66","","-0.09%"
"09/17/2019","1,355.52","1,362.14","1,365.70","1,355.33","","-0.43%"
"09/16/2019","1,361.41","1,342.75","1,368.82","1,342.02","","1.32%"
"09/13/2019","1,343.73","1,355.16","1,361.28","1,341.91","","-0.80%"
"09/12/2019","1,354.63","1,359.74","1,393.03","1,351.99","","-0.36%"
"09/11/2019","1,359.51","1,345.41","1,361.82","1,344.00","","1.07%"
"09/10/2019","1,345.16","1,356.81","1,359.58","1,344.08","","-0.81%"
"09/09/2019","1,356.20","1,366.98","1,373.49","1,354.39","","-0.71%"
"09/06/2019","1,365.88","1,376.71","1,382.26","1,362.38","","-0.76%"
"09/05/2019","1,376.40","1,406.87","1,407.75","1,364.15","","-2.13%"
"09/04/2019","1,406.33","1,410.15","1,412.92","1,392.61","","-0.23%"
"09/03/2019","1,409.53","1,395.25","1,413.80","1,391.03","","1.04%"
"09/02/2019","1,395.02","1,383.49","1,396.33","1,382.05","","0.88%"
"08/30/2019","1,382.85","1,381.72","1,393.52","1,376.83","","0.12%"
"08/29/2019","1,381.23","1,389.32","1,399.37","1,374.62","","-0.54%"
"08/28/2019","1,388.78","1,390.34","1,395.99","1,381.42","","-0.08%"
"08/27/2019","1,389.96","1,375.67","1,392.93","1,373.49","","1.06%"
"08/26/2019","1,375.36","1,369.93","1,393.92","1,367.54","","0.41%"
"08/23/2019","1,369.72","1,352.32","1,374.02","1,348.82","","1.40%"
"08/22/2019","1,350.78","1,355.64","1,356.76","1,346.24","","-0.28%"
"08/21/2019","1,354.56","1,357.37","1,359.35","1,347.52","","-0.17%"
"08/20/2019","1,356.87","1,349.77","1,361.54","1,347.04","","0.57%"
"08/19/2019","1,349.19","1,365.09","1,365.58","1,344.74","","-1.12%"
"08/16/2019","1,364.44","1,371.34","1,376.26","1,354.41","","-0.47%"
"08/15/2019","1,370.90","1,361.38","1,373.74","1,353.41","","0.73%"
"08/14/2019","1,361.03","1,344.07","1,367.89","1,337.34","","1.29%"
"08/13/2019","1,343.66","1,347.78","1,369.65","1,325.50","","-0.28%"
"08/12/2019","1,347.44","1,336.35","1,352.62","1,330.18","","0.82%"
"08/09/2019","1,336.46","1,342.49","1,348.06","1,334.08","","-0.41%"
"08/08/2019","1,341.90","1,340.48","1,349.48","1,328.44","","0.14%"
"08/07/2019","1,340.07","1,316.63","1,345.13","1,314.25","","1.82%"
"08/06/2019","1,316.06","1,306.80","1,316.96","1,300.03","","0.72%"
"08/05/2019","1,306.71","1,297.58","1,313.29","1,293.93","","0.80%"
"08/02/2019","1,296.28","1,303.83","1,304.96","1,289.76","","-0.54%"
"08/01/2019","1,303.37","1,276.69","1,304.28","1,269.11","","2.14%"
"07/31/2019","1,276.05","1,282.61","1,287.33","1,274.08","","-0.44%"
"07/30/2019","1,281.71","1,280.42","1,284.32","1,276.77","","0.13%"
"07/29/2019","1,280.08","1,275.06","1,281.48","1,273.74","","0.45%"
"07/26/2019","1,274.38","1,268.95","1,279.12","1,268.38","","0.44%"
"07/25/2019","1,268.75","1,279.78","1,290.63","1,265.66","","-0.83%"
"07/24/2019","1,279.43","1,271.22","1,282.37","1,270.00","","0.69%"
"07/23/2019","1,270.65","1,271.05","1,280.86","1,263.95","","0.01%"
"07/22/2019","1,270.48","1,270.54","1,274.76","1,268.69","","0.07%"
"07/19/2019","1,269.62","1,282.35","1,287.97","1,267.31","","-0.97%"
"07/18/2019","1,282.03","1,270.82","1,284.29","1,261.37","","0.89%"
"07/17/2019","1,270.73","1,254.17","1,271.55","1,248.41","","1.36%"
"07/16/2019","1,253.72","1,256.17","1,262.34","1,250.71","","-0.16%"
"07/15/2019","1,255.78","1,256.32","1,259.39","1,250.01","","0.02%"
"07/12/2019","1,255.57","1,247.38","1,257.28","1,246.01","","0.68%"
"07/11/2019","1,247.09","1,261.10","1,266.67","1,245.57","","-1.10%"
"07/10/2019","1,261.00","1,246.97","1,261.51","1,239.43","","1.16%"
"07/09/2019","1,246.57","1,244.37","1,248.76","1,237.50","","0.22%"
"07/08/2019","1,243.86","1,247.40","1,254.39","1,240.79","","-0.18%"
"07/05/2019","1,246.09","1,254.45","1,261.80","1,236.20","","-0.63%"
"07/04/2019","1,253.93","1,257.98","1,259.61","1,249.99","","-0.30%"
"07/03/2019","1,257.74","1,257.07","1,271.73","1,250.96","","0.10%"
"07/02/2019","1,256.50","1,226.63","1,258.13","1,225.57","","2.46%"
"07/01/2019","1,226.35","1,239.61","1,241.09","1,219.86","","-1.04%"
"06/28/2019","1,239.23","1,240.14","1,253.32","1,235.67","","-0.03%"
"06/27/2019","1,239.63","1,239.12","1,241.74","1,231.78","","0.09%"
"06/26/2019","1,238.55","1,252.34","1,252.57","1,233.82","","-1.08%"
"06/25/2019","1,252.01","1,245.44","1,261.49","1,244.37","","0.57%"
"06/24/2019","1,244.88","1,231.45","1,247.22","1,229.40","","1.16%"
"06/21/2019","1,230.60","1,229.63","1,248.08","1,222.34","","0.11%"
"06/20/2019","1,229.21","1,211.76","1,233.82","1,208.26","","1.48%"
"06/19/2019","1,211.32","1,203.19","1,213.32","1,196.74","","0.72%"
"06/18/2019","1,202.64","1,194.30","1,210.78","1,192.20","","0.73%"
"06/17/2019","1,193.97","1,196.13","1,197.53","1,188.30","","-0.21%"
"06/14/2019","1,196.44","1,189.68","1,205.04","1,189.24","","0.56%"
"06/13/2019","1,189.82","1,181.49","1,191.11","1,179.74","","0.78%"
"06/12/2019","1,180.62","1,171.56","1,182.17","1,170.23","","0.86%"
"06/11/2019","1,170.51","1,173.91","1,176.14","1,165.47","","-0.23%"
"06/10/2019","1,173.17","1,183.95","1,185.30","1,171.49","","-0.78%"
"06/07/2019","1,182.41","1,184.42","1,189.22","1,180.84","","-0.10%"
"06/06/2019","1,183.58","1,184.70","1,190.90","1,181.28","","-0.13%"
"06/05/2019","1,185.16","1,178.10","1,190.11","1,176.69","","0.64%"
"06/04/2019","1,177.66","1,178.72","1,180.93","1,174.21","","-0.05%"
"06/03/2019","1,178.27","1,169.10","1,180.19","1,168.37","","0.97%"
"05/31/2019","1,166.99","1,157.86","1,170.51","1,156.50","","0.82%"
"05/30/2019","1,157.45","1,149.93","1,158.18","1,145.18","","0.69%"
"05/29/2019","1,149.50","1,146.45","1,153.18","1,145.15","","0.30%"
"05/28/2019","1,146.01","1,148.01","1,149.40","1,140.51","","-0.13%"
"05/27/2019","1,147.52","1,147.64","1,150.16","1,145.42","","0.12%"
"05/24/2019","1,146.17","1,148.01","1,149.13","1,143.97","","-0.15%"
"05/23/2019","1,147.89","1,142.09","1,154.64","1,141.21","","0.53%"
"05/22/2019","1,141.80","1,141.62","1,144.39","1,139.76","","0.00%"
"05/21/2019","1,141.80","1,143.95","1,145.26","1,138.20","","-0.15%"
"05/20/2019","1,143.47","1,144.96","1,145.90","1,140.76","","-0.08%"
"05/17/2019","1,144.41","1,151.42","1,153.43","1,141.92","","-0.58%"
"05/16/2019","1,151.04","1,157.42","1,159.05","1,148.89","","-0.51%"
"05/15/2019","1,156.99","1,156.77","1,163.76","1,153.30","","0.06%"
"05/14/2019","1,156.29","1,158.26","1,160.24","1,153.19","","-0.14%"
"05/13/2019","1,157.93","1,144.03","1,158.59","1,141.12","","1.20%"
"05/10/2019","1,144.21","1,144.22","1,147.13","1,142.82","","-0.02%"
"05/09/2019","1,144.46","1,144.40","1,150.60","1,142.82","","0.03%"
"05/08/2019","1,144.16","1,147.89","1,154.07","1,142.38","","-0.30%"
"05/07/2019","1,147.56","1,143.31","1,150.88","1,141.93","","0.41%"
"05/06/2019","1,142.88","1,141.78","1,149.11","1,140.97","","0.12%"
"05/03/2019","1,141.51","1,136.59","1,146.49","1,135.88","","0.48%"
"05/02/2019","1,136.11","1,139.61","1,141.06","1,131.01","","-0.33%"
"05/01/2019","1,139.84","1,144.53","1,144.90","1,136.71","","-0.38%"
"04/30/2019","1,144.21","1,144.11","1,148.79","1,140.64","","0.05%"
"04/29/2019","1,143.68","1,153.33","1,154.57","1,143.28","","-0.83%"
"04/26/2019","1,153.23","1,147.37","1,155.47","1,146.26","","0.56%"
"04/25/2019","1,146.84","1,143.01","1,151.12","1,141.84","","0.33%"
"04/24/2019","1,143.11","1,133.34","1,145.15","1,131.12","","0.92%"
"04/23/2019","1,132.71","1,132.52","1,135.86","1,128.49","","0.08%"
"04/22/2019","1,131.85","1,134.24","1,138.94","1,130.95","","-0.12%"
"04/19/2019","1,133.24","1,134.65","1,135.86","1,133.28","","-0.16%"
"04/18/2019","1,135.06","1,127.55","1,135.96","1,124.65","","0.72%"
"04/17/2019","1,127.00","1,131.90","1,132.11","1,126.03","","-0.42%"
"04/16/2019","1,131.71","1,139.37","1,140.41","1,126.76","","-0.58%"
"04/15/2019","1,138.29","1,141.95","1,143.20","1,133.86","","-0.26%"
"04/12/2019","1,141.26","1,148.58","1,148.84","1,140.21","","-0.61%"
"04/11/2019","1,148.25","1,160.34","1,161.21","1,145.86","","-1.01%"
"04/10/2019","1,160.01","1,157.89","1,162.92","1,154.35","","0.21%"
"04/09/2019","1,157.62","1,151.05","1,158.82","1,150.90","","0.51%"
"04/08/2019","1,151.69","1,151.45","1,158.31","1,150.80","","0.04%"
"04/05/2019","1,151.19","1,151.43","1,153.76","1,144.46","","-0.01%"
"04/04/2019","1,151.36","1,148.18","1,153.64","1,142.17","","0.30%"
"04/03/2019","1,147.90","1,153.95","1,154.60","1,146.71","","-0.47%"
"04/02/2019","1,153.28","1,148.03","1,155.22","1,147.38","","0.45%"
"04/01/2019","1,148.06","1,151.86","1,154.49","1,146.64","","-0.30%"
"03/29/2019","1,151.53","1,149.83","1,157.46","1,145.29","","0.24%"
"03/28/2019","1,148.72","1,164.47","1,166.13","1,147.99","","-1.36%"
"03/27/2019","1,164.54","1,167.43","1,171.55","1,162.28","","-0.24%"
"03/26/2019","1,167.39","1,168.47","1,169.65","1,159.95","","-0.07%"
"03/25/2019","1,168.18","1,160.64","1,169.78","1,160.18","","0.66%"
"03/22/2019","1,160.52","1,151.18","1,164.77","1,148.81","","0.84%"
"03/21/2019","1,150.85","1,149.91","1,158.46","1,148.13","","0.12%"
"03/20/2019","1,149.43","1,151.06","1,153.31","1,142.92","","-0.10%"
"03/19/2019","1,150.53","1,149.95","1,155.36","1,148.84","","0.07%"
"03/18/2019","1,149.72","1,149.33","1,151.90","1,145.13","","0.08%"
"03/15/2019","1,148.80","1,146.72","1,152.90","1,143.44","","0.21%"
"03/14/2019","1,146.35","1,155.78","1,156.43","1,143.70","","-0.79%"
"03/13/2019","1,155.45","1,153.01","1,159.20","1,151.88","","0.25%"
"03/12/2019","1,152.53","1,149.82","1,153.58","1,147.22","","0.28%"
"03/11/2019","1,149.34","1,155.31","1,156.71","1,147.99","","-0.45%"
"03/08/2019","1,154.51","1,148.58","1,158.78","1,148.08","","0.56%"
"03/07/2019","1,148.10","1,137.40","1,150.46","1,132.97","","0.98%"
"03/06/2019","1,136.97","1,138.30","1,142.81","1,134.55","","-0.13%"
"03/05/2019","1,138.43","1,134.77","1,139.62","1,132.58","","0.37%"
"03/04/2019","1,134.25","1,136.81","1,141.64","1,132.82","","-0.21%"
"03/01/2019","1,136.59","1,154.03","1,156.73","1,135.00","","-1.57%"
"02/28/2019","1,154.74","1,160.66","1,164.15","1,153.41","","-0.49%"
"02/27/2019","1,160.44","1,166.70","1,168.50","1,158.30","","-0.43%"
"02/26/2019","1,165.49","1,167.86","1,171.14","1,164.31","","-0.23%"
"02/25/2019","1,168.20","1,171.16","1,174.87","1,166.87","","-0.17%"
"02/22/2019","1,170.20","1,167.43","1,175.55","1,165.49","","0.28%"
"02/21/2019","1,166.88","1,180.67","1,182.96","1,166.22","","-1.10%"
"02/20/2019","1,179.85","1,182.92","1,187.14","1,178.82","","-0.20%"
"02/19/2019","1,182.16","1,173.21","1,183.41","1,170.62","","0.85%"
"02/18/2019","1,172.24","1,170.79","1,174.18","1,168.47","","0.23%"
"02/15/2019","1,169.55","1,161.91","1,173.14","1,160.21","","0.72%"
"02/14/2019","1,161.24","1,159.25","1,163.92","1,156.27","","0.15%"
"02/13/2019","1,159.49","1,157.34","1,166.99","1,155.29","","0.21%"
"02/12/2019","1,157.01","1,159.68","1,165.59","1,155.61","","-0.21%"
"02/11/2019","1,159.46","1,160.07","1,162.08","1,153.26","","0.00%"
"02/08/2019","1,159.44","1,155.38","1,162.12","1,152.99","","0.46%"
"02/07/2019","1,154.14","1,149.94","1,157.70","1,146.38","","0.42%"
"02/06/2019","1,149.35","1,153.14","1,156.11","1,148.61","","-0.21%"
"02/05/2019","1,151.73","1,147.04","1,154.29","1,145.53","","0.49%"
"02/04/2019","1,146.14","1,150.59","1,151.57","1,143.55","","-0.36%"
"02/01/2019","1,150.23","1,155.06","1,155.67","1,146.80","","-0.35%"
"01/31/2019","1,154.22","1,149.58","1,155.55","1,145.76","","0.46%"
